A_x,A_y,B_x,B_y,A_native_x,A_native_y,B_native_x,B_native_y,A_lon,A_lat,B_lon,B_lat,geo_distance_deg
560.0,1380.0,570.0,860.0,5600,13800,5700,8600,56.6945416,-61.7349199,56.6942996,-61.7352221,0.00038715480108106874
570.0,1380.0,580.0,860.0,5700,13800,5800,8600,56.696418,-61.7348708,56.6962232,-61.7351968,0.0003797670865111674
580.0,1380.0,590.0,860.0,5800,13800,5900,8600,56.6982945,-61.7348216,56.6981469,-61.7351714,0.00037966537898931883
590.0,1380.0,600.0,860.0,5900,13800,6000,8600,56.700171,-61.7347725,56.7000709,-61.735146,0.00038668108306586283
600.0,1380.0,610.0,860.0,6000,13800,6100,8600,56.7020476,-61.7347233,56.7019951,-61.7351206,0.000400753714895664
610.0,1380.0,620.0,860.0,6100,13800,6200,8600,56.7039243,-61.734674,56.7039195,-61.7350951,0.00042112735603782854
620.0,1380.0,630.0,850.0,6200,13800,6300,8500,56.705801,-61.7346248,56.7057503,-61.7341839,0.0004438054754068822
630.0,1380.0,640.0,850.0,6300,13800,6400,8500,56.7076778,-61.7345755,56.7076752,-61.7341584,0.000417108103493527
640.0,1380.0,650.0,850.0,6400,13800,6500,8500,56.7095547,-61.7345262,56.7096003,-61.7341328,0.0003960339884404824
650.0,1380.0,660.0,850.0,6500,13800,6600,8500,56.7114317,-61.7344768,56.7115256,-61.7341072,0.00038134153983686807
660.0,1380.0,670.0,850.0,6600,13800,6700,8500,56.7133087,-61.7344274,56.7134512,-61.7340816,0.00037401054797879963
670.0,1380.0,680.0,850.0,6700,13800,6800,8500,56.7151858,-61.734378,56.715377,-61.734056,0.00037448823746098417
680.0,1380.0,690.0,850.0,6800,13800,6900,8500,56.717063,-61.7343286,56.717303,-61.7340303,0.00038286145013226097
690.0,1380.0,700.0,850.0,6900,13800,7000,8500,56.7189402,-61.7342791,56.7192293,-61.7340046,0.00039865907741296216
700.0,1380.0,710.0,850.0,7000,13800,7100,8500,56.7208175,-61.7342296,56.7211558,-61.7339789,0.00042106695429375247
710.0,1380.0,720.0,850.0,7100,13800,7200,8500,56.7226949,-61.73418,56.7230825,-61.7339532,0.00044907905762476267
720.0,1380.0,730.0,850.0,7200,13800,7300,8500,56.7245723,-61.7341305,56.7250095,-61.7339274,0.0004820720381855903
730.0,1380.0,740.0,850.0,7300,13800,7400,8500,56.7264499,-61.7340809,56.7269367,-61.7339016,0.0005187704020123467
740.0,1380.0,750.0,850.0,7400,13800,7500,8500,56.7283275,-61.7340312,56.7288641,-61.7338758,0.000558649013248145
750.0,1380.0,760.0,850.0,7500,13800,7600,8500,56.7302051,-61.7339816,56.7307918,-61.7338499,0.0006013000748367375
760.0,1380.0,770.0,850.0,7600,13800,7700,8500,56.7320828,-61.7339319,56.7327197,-61.733824,0.0006459752472007763
770.0,1380.0,780.0,850.0,7700,13800,7800,8500,56.7339606,-61.7338821,56.7346479,-61.7337981,0.0006924141029717378
780.0,1380.0,790.0,850.0,7800,13800,7900,8500,56.7358385,-61.7338324,56.7365763,-61.7337722,0.0007402519030739541
790.0,1380.0,800.0,850.0,7900,13800,8000,8500,56.7377165,-61.7337826,56.7385049,-61.7337462,0.0007892398368096472
800.0,1380.0,810.0,850.0,8000,13800,8100,8500,56.7395945,-61.7337328,56.7404337,-61.7337202,0.0008392945847499042
810.0,1380.0,820.0,850.0,8100,13800,8200,8500,56.7414726,-61.7336829,56.7423628,-61.7336942,0.0008902717169500526
830.0,1380.0,830.0,850.0,8300,13800,8300,8500,56.7452289,-61.7335831,56.7442922,-61.7336681,0.000940548717509345
840.0,1380.0,840.0,850.0,8400,13800,8400,8500,56.7471072,-61.7335332,56.7462217,-61.733642,0.0008921590048897937
850.0,1380.0,850.0,850.0,8500,13800,8500,8500,56.7489856,-61.7334832,56.7481515,-61.7336159,0.0008445899004821565
860.0,1380.0,860.0,850.0,8600,13800,8600,8500,56.7508641,-61.7334332,56.7500816,-61.7335898,0.0007980161715144124
870.0,1380.0,870.0,850.0,8700,13800,8700,8500,56.7527426,-61.7333831,56.7520118,-61.7335636,0.000752760845155275
880.0,1380.0,880.0,850.0,8800,13800,8800,8500,56.7546211,-61.7333331,56.7539424,-61.7335374,0.0007087821809288965
890.0,1380.0,890.0,850.0,8900,13800,8900,8500,56.7564998,-61.733283,56.7558731,-61.7335112,0.0006669543687528323
900.0,1380.0,900.0,850.0,9000,13800,9000,8500,56.7583785,-61.7332328,56.7578041,-61.7334849,0.000627287629398343
910.0,1380.0,910.0,850.0,9100,13800,9100,8500,56.7602573,-61.7331827,56.7597353,-61.7334586,0.0005904276500939882
920.0,1380.0,920.0,850.0,9200,13800,9200,8500,56.7621362,-61.7331325,56.7616668,-61.7334323,0.0005569707353139027
930.0,1380.0,930.0,850.0,9300,13800,9300,8500,56.7640151,-61.7330822,56.7635985,-61.733406,0.0005276381335759532
940.0,1380.0,940.0,850.0,9400,13800,9400,8500,56.7658941,-61.733032,56.7655304,-61.7333796,0.0005030938779136102
950.0,1380.0,950.0,850.0,9500,13800,9500,8500,56.7677732,-61.7329817,56.7674626,-61.7333532,0.0004842361097638726
960.0,1380.0,960.0,850.0,9600,13800,9600,8500,56.7696523,-61.7329313,56.769395,-61.7333268,0.0004718299905682228
970.0,1380.0,970.0,850.0,9700,13800,9700,8500,56.7715316,-61.732881,56.7713276,-61.7333003,0.00046629227958988124
980.0,1380.0,980.0,850.0,9800,13800,9800,8500,56.7734109,-61.7328306,56.7732605,-61.7332738,0.0004680239310123512
990.0,1380.0,990.0,840.0,9900,13800,9900,8400,56.7752902,-61.7327802,56.775096,-61.7323615,0.000461544504895091
1000.0,1380.0,1000.0,840.0,10000,13800,10000,8400,56.7771697,-61.7327297,56.7770293,-61.732335,0.0004189274996949676
1010.0,1380.0,1010.0,840.0,10100,13800,10100,8400,56.7790492,-61.7326793,56.7789628,-61.7323084,0.00038083036906235427
1020.0,1380.0,1020.0,840.0,10200,13800,10200,8400,56.7809287,-61.7326287,56.7808966,-61.7322818,0.0003483820029760753
1030.0,1380.0,1030.0,840.0,10300,13800,10300,8400,56.7828084,-61.7325782,56.7828306,-61.7322552,0.0003237620113615823
1040.0,1380.0,1040.0,840.0,10400,13800,10400,8400,56.7846881,-61.7325276,56.7847649,-61.7322286,0.00030870574986434314
1050.0,1380.0,1050.0,840.0,10500,13800,10500,8400,56.7865679,-61.732477,56.7866994,-61.7322019,0.0003049135287294893
1060.0,1380.0,1060.0,840.0,10600,13800,10600,8400,56.7884478,-61.7324264,56.7886341,-61.7321752,0.0003127445123444548
1070.0,1380.0,1070.0,840.0,10700,13800,10700,8400,56.7903277,-61.7323757,56.790569,-61.7321484,0.0003314980844574842
1080.0,1380.0,1080.0,840.0,10800,13800,10800,8400,56.7922077,-61.732325,56.7925042,-61.7321217,0.0003595040194542532
1090.0,1380.0,1090.0,840.0,10900,13800,10900,8400,56.7940878,-61.7322743,56.7944397,-61.7320949,0.00039499110116423923
1100.0,1380.0,1100.0,840.0,11000,13800,11000,8400,56.7959679,-61.7322235,56.7963754,-61.7320681,0.0004361254521378748
1110.0,1380.0,1110.0,840.0,11100,13800,11100,8400,56.7978481,-61.7321727,56.7983113,-61.7320412,0.00048150440288669813
1120.0,1380.0,1120.0,840.0,11200,13800,11200,8400,56.7997284,-61.7321219,56.8002474,-61.7320143,0.0005300365647804518
1130.0,1380.0,1130.0,840.0,11300,13800,11300,8400,56.8016088,-61.732071,56.8021838,-61.7319874,0.0005810455748089028
1140.0,1380.0,1140.0,840.0,11400,13800,11400,8400,56.8034892,-61.7320201,56.8041204,-61.7319605,0.0006340075709335561
1150.0,1380.0,1150.0,840.0,11500,13800,11500,8400,56.8053697,-61.7319692,56.8060573,-61.7319335,0.000688526143293888
1160.0,1380.0,1160.0,840.0,11600,13800,11600,8400,56.8072503,-61.7319183,56.8079944,-61.7319065,0.0007441935568101826
1170.0,1380.0,1170.0,840.0,11700,13800,11700,8400,56.809131,-61.7318673,56.8099317,-61.7318795,0.0008007929382797695
1180.0,1380.0,1180.0,840.0,11800,13800,11800,8400,56.8110117,-61.7318163,56.8118693,-61.7318525,0.0008583636758354967
1190.0,1380.0,1190.0,840.0,11900,13800,11900,8400,56.8128925,-61.7317652,56.8138071,-61.7318254,0.0009165790746044929
0.0,1390.0,20.0,880.0,0,13900,200,8800,56.5896406,-61.738542,56.5890472,-61.7383456,0.0006250572133809852
10.0,1390.0,30.0,880.0,100,13900,300,8800,56.5915131,-61.7384946,56.590958,-61.7383218,0.0005813741050306194
20.0,1390.0,40.0,880.0,200,13900,400,8800,56.5933857,-61.7384472,56.592869,-61.7382979,0.0005378376892703897
30.0,1390.0,50.0,880.0,300,13900,500,8800,56.5952584,-61.7383998,56.5947803,-61.7382741,0.0004943481566704501
40.0,1390.0,60.0,880.0,400,13900,600,8800,56.5971312,-61.7383523,56.5966918,-61.7382501,0.00045112880643786925
50.0,1390.0,70.0,880.0,500,13900,700,8800,56.599004,-61.7383048,56.5986035,-61.7382262,0.00040813993923474956
60.0,1390.0,80.0,880.0,600,13900,800,8800,56.6008769,-61.7382573,56.6005155,-61.7382022,0.0003655762164059337
70.0,1390.0,90.0,880.0,700,13900,900,8800,56.6027499,-61.7382098,56.6024277,-61.7381782,0.00032374588800414186
80.0,1390.0,100.0,880.0,800,13900,1000,8800,56.6046229,-61.7381622,56.6043401,-61.7381542,0.0002829131315447782
90.0,1390.0,110.0,880.0,900,13900,1100,8800,56.606496,-61.7381146,56.6062528,-61.7381301,0.00024369343446189456
100.0,1390.0,120.0,880.0,1000,13900,1200,8800,56.6083692,-61.7380669,56.6081657,-61.7381061,0.00020724113973670416
110.0,1390.0,130.0,880.0,1100,13900,1300,8800,56.6102424,-61.7380193,56.6100788,-61.7380819,0.0001751676910852003
120.0,1390.0,140.0,880.0,1200,13900,1400,8800,56.6121157,-61.7379716,56.6119921,-61.7380578,0.00015068974748952584
130.0,1390.0,150.0,880.0,1300,13900,1500,8800,56.6139891,-61.7379238,56.6139057,-61.7380336,0.00013788255872701632
140.0,1390.0,160.0,880.0,1400,13900,1600,8800,56.6158626,-61.7378761,56.6158195,-61.7380095,0.00014018976424400934
150.0,1390.0,170.0,880.0,1500,13900,1700,8800,56.6177361,-61.7378283,56.6177336,-61.7379852,0.00015691991588104203
160.0,1390.0,180.0,880.0,1600,13900,1800,8800,56.6196097,-61.7377804,56.6196479,-61.737961,0.0001845957745994665
170.0,1390.0,190.0,880.0,1700,13900,1900,8800,56.6214833,-61.7377326,56.6215624,-61.7379367,0.00021889179975314273
180.0,1390.0,200.0,880.0,1800,13900,2000,8800,56.6233571,-61.7376847,56.6234771,-61.7379124,0.0002573854890994646
190.0,1390.0,210.0,880.0,1900,13900,2100,8800,56.6252309,-61.7376368,56.6253921,-61.7378881,0.0002985584197462375
200.0,1390.0,220.0,880.0,2000,13900,2200,8800,56.6271047,-61.7375888,56.6273073,-61.7378637,0.00034149197648125835
210.0,1390.0,230.0,880.0,2100,13900,2300,8800,56.6289787,-61.7375408,56.6292228,-61.7378393,0.00038559961099738363
220.0,1390.0,240.0,880.0,2200,13900,2400,8800,56.6308527,-61.7374928,56.6311384,-61.7378149,0.00043054953257247246
230.0,1390.0,250.0,880.0,2300,13900,2500,8800,56.6327267,-61.7374448,56.6330543,-61.7377905,0.0004762669944493424
240.0,1390.0,260.0,880.0,2400,13900,2600,8800,56.6346009,-61.7373967,56.6349705,-61.737766,0.0005224812436837343
250.0,1390.0,270.0,880.0,2500,13900,2700,8800,56.6364751,-61.7373486,56.6368869,-61.7377415,0.0005691657491475438
260.0,1390.0,280.0,870.0,2600,13900,2800,8700,56.6383494,-61.7373005,56.6387118,-61.7368311,0.0005930178074899694
270.0,1390.0,290.0,870.0,2700,13900,2900,8700,56.6402237,-61.7372523,56.6406286,-61.7368065,0.000602230562161053
280.0,1390.0,300.0,870.0,2800,13900,3000,8700,56.6420982,-61.7372041,56.6425456,-61.736782,0.0006150895625843372
290.0,1390.0,310.0,870.0,2900,13900,3100,8700,56.6439726,-61.7371559,56.6444628,-61.7367573,0.0006318053497708477
300.0,1390.0,320.0,870.0,3000,13900,3200,8700,56.6458472,-61.7371076,56.6463803,-61.7367327,0.0006517251107648246
310.0,1390.0,330.0,870.0,3100,13900,3300,8700,56.6477218,-61.7370593,56.648298,-61.7367081,0.0006747946946999981
320.0,1390.0,340.0,870.0,3200,13900,3400,8700,56.6495965,-61.737011,56.650216,-61.7366834,0.0007007867079237394
330.0,1390.0,350.0,870.0,3300,13900,3500,8700,56.6514713,-61.7369626,56.6521341,-61.7366586,0.0007291912232060596
340.0,1390.0,360.0,870.0,3400,13900,3600,8700,56.6533461,-61.7369142,56.6540526,-61.7366339,0.0007600725886384881
350.0,1390.0,370.0,870.0,3500,13900,3700,8700,56.6552211,-61.7368658,56.6559712,-61.7366091,0.0007928082365895052
360.0,1390.0,380.0,870.0,3600,13900,3800,8700,56.657096,-61.7368174,56.6578901,-61.7365843,0.0008276052319805741
370.0,1390.0,390.0,870.0,3700,13900,3900,8700,56.6589711,-61.7367689,56.6598092,-61.7365595,0.0008638633977626454
380.0,1390.0,400.0,870.0,3800,13900,4000,8700,56.6608462,-61.7367204,56.6617285,-61.7365346,0.0009016512241452963
390.0,1390.0,410.0,870.0,3900,13900,4100,8700,56.6627214,-61.7366718,56.6636481,-61.7365098,0.0009407533630035843
410.0,1390.0,420.0,870.0,4100,13900,4200,8700,56.666472,-61.7365747,56.6655679,-61.7364849,0.0009085487603860003
420.0,1390.0,430.0,870.0,4200,13900,4300,8700,56.6683474,-61.736526,56.667488,-61.7364599,0.0008619382634533609
430.0,1390.0,440.0,870.0,4300,13900,4400,8700,56.6702228,-61.7364774,56.6694083,-61.7364349,0.0008156080553765634
440.0,1390.0,450.0,870.0,4400,13900,4500,8700,56.6720984,-61.7364287,56.6713288,-61.73641,0.0007698271559304878
450.0,1390.0,460.0,870.0,4500,13900,4600,8700,56.673974,-61.7363799,56.6732495,-61.7363849,0.000724517253076668
460.0,1390.0,470.0,870.0,4600,13900,4700,8700,56.6758497,-61.7363312,56.6751705,-61.7363599,0.0006798060973544335
470.0,1390.0,480.0,870.0,4700,13900,4800,8700,56.6777254,-61.7362824,56.6770917,-61.7363348,0.0006358627603517867
480.0,1390.0,490.0,870.0,4800,13900,4900,8700,56.6796012,-61.7362336,56.6790132,-61.7363097,0.0005929040478869523
490.0,1390.0,500.0,870.0,4900,13900,5000,8700,56.6814771,-61.7361847,56.6809348,-61.7362846,0.0005514247908811163
500.0,1390.0,510.0,870.0,5000,13900,5100,8700,56.6833531,-61.7361358,56.6828567,-61.7362594,0.0005115563703018162
510.0,1390.0,520.0,870.0,5100,13900,5200,8700,56.6852291,-61.7360869,56.6847789,-61.7362342,0.0004736848424884463
520.0,1390.0,530.0,870.0,5200,13900,5300,8700,56.6871052,-61.736038,56.6867013,-61.736209,0.0004386071248811005
530.0,1390.0,540.0,870.0,5300,13900,5400,8700,56.6889813,-61.735989,56.6886239,-61.7361838,0.0004070402928458942
540.0,1390.0,550.0,870.0,5400,13900,5500,8700,56.6908576,-61.73594,56.6905467,-61.7361585,0.0003800013947376666
550.0,1390.0,560.0,870.0,5500,13900,5600,8700,56.6927339,-61.7358909,56.6924698,-61.7361332,0.0003584105188183452
560.0,1390.0,570.0,870.0,5600,13900,5700,8700,56.6946103,-61.7358419,56.6943932,-61.7361079,0.00034334881680589006
570.0,1390.0,580.0,870.0,5700,13900,5800,8700,56.6964867,-61.7357928,56.6963167,-61.7360825,0.0003358959511565084
580.0,1390.0,590.0,870.0,5800,13900,5900,8700,56.6983632,-61.7357436,56.6982405,-61.7360571,0.00033665641238454953
590.0,1390.0,600.0,870.0,5900,13900,6000,8700,56.7002398,-61.7356945,56.7001645,-61.7360317,0.0003455053255708753
600.0,1390.0,610.0,870.0,6000,13900,6100,8700,56.7021165,-61.7356453,56.7020888,-61.7360063,0.0003620611688635179
610.0,1390.0,620.0,870.0,6100,13900,6200,8700,56.7039932,-61.735596,56.7040133,-61.7359808,0.000385324603418085
620.0,1390.0,630.0,870.0,6200,13900,6300,8700,56.70587,-61.7355468,56.705938,-61.7359553,0.00041412105718005945
630.0,1390.0,640.0,870.0,6300,13900,6400,8700,56.7077469,-61.7354975,56.707863,-61.7359298,0.00044761869934299047
640.0,1390.0,650.0,860.0,6400,13900,6500,8600,56.7096238,-61.7354482,56.7096942,-61.7350185,0.00043542881163061305
650.0,1390.0,660.0,860.0,6500,13900,6600,8600,56.7115008,-61.7353988,56.7116196,-61.7349929,0.0004229281853890782
660.0,1390.0,670.0,860.0,6600,13900,6700,8600,56.7133779,-61.7353494,56.7135452,-61.7349673,0.00041712072592627866
670.0,1390.0,680.0,860.0,6700,13900,6800,8600,56.7152551,-61.7353,56.7154711,-61.7349417,0.0004183717127175556
680.0,1390.0,690.0,860.0,6800,13900,6900,8600,56.7171323,-61.7352506,56.7173972,-61.734916,0.00042676594287762966
690.0,1390.0,700.0,860.0,6900,13900,7000,8600,56.7190096,-61.7352011,56.7193235,-61.7348903,0.0004417350450184805
700.0,1390.0,710.0,860.0,7000,13900,7100,8600,56.7208869,-61.7351516,56.72125,-61.7348646,0.00046282892087234136
710.0,1390.0,720.0,860.0,7100,13900,7200,8600,56.7227644,-61.735102,56.7231768,-61.7348389,0.0004891782599366072
720.0,1390.0,730.0,860.0,7200,13900,7300,8600,56.7246419,-61.7350524,56.7251038,-61.7348131,0.0005202077469624982
730.0,1390.0,740.0,860.0,7300,13900,7400,8600,56.7265194,-61.7350028,56.7270311,-61.7347873,0.0005552271066826446
740.0,1390.0,750.0,860.0,7400,13900,7500,8600,56.7283971,-61.7349532,56.7289586,-61.7347614,0.0005933544387607618
750.0,1390.0,760.0,860.0,7500,13900,7600,8600,56.7302748,-61.7349035,56.7308863,-61.7347356,0.0006341314217152192
760.0,1390.0,770.0,860.0,7600,13900,7700,8600,56.7321526,-61.7348538,56.7328143,-61.7347097,0.0006772087565903311
770.0,1390.0,780.0,860.0,7700,13900,7800,8600,56.7340304,-61.7348041,56.7347425,-61.7346838,0.0007221900719349998
780.0,1390.0,790.0,860.0,7800,13900,7900,8600,56.7359084,-61.7347544,56.7366709,-61.7346578,0.0007685946981345272
790.0,1390.0,800.0,860.0,7900,13900,8000,8600,56.7377864,-61.7347046,56.7385996,-61.7346319,0.0008164432190947238
800.0,1390.0,810.0,860.0,8000,13900,8100,8600,56.7396644,-61.7346547,56.7405285,-61.7346059,0.000865476891662717
810.0,1390.0,820.0,860.0,8100,13900,8200,8600,56.7415426,-61.7346049,56.7424577,-61.7345798,0.0009154441654195039
830.0,1390.0,830.0,860.0,8300,13900,8300,8600,56.7452991,-61.7345051,56.7443871,-61.7345538,0.0009132993430410972
840.0,1390.0,840.0,860.0,8400,13900,8400,8600,56.7471774,-61.7344551,56.7463167,-61.7345277,0.0008637564760944757
850.0,1390.0,850.0,860.0,8500,13900,8500,8600,56.7490558,-61.7344052,56.7482465,-61.7345016,0.0008150211346959835
860.0,1390.0,860.0,860.0,8600,13900,8600,8600,56.7509343,-61.7343551,56.7501766,-61.7344754,0.0007671905760570783
870.0,1390.0,870.0,860.0,8700,13900,8700,8600,56.7528129,-61.7343051,56.752107,-61.7344493,0.0007204779316537532
880.0,1390.0,880.0,860.0,8800,13900,8800,8600,56.7546915,-61.734255,56.7540375,-61.7344231,0.0006752581802522259
890.0,1390.0,890.0,860.0,8900,13900,8900,8600,56.7565702,-61.7342049,56.7559683,-61.7343968,0.0006317509161040672
900.0,1390.0,900.0,860.0,9000,13900,9000,8600,56.758449,-61.7341548,56.7578994,-61.7343706,0.00059044881234453
910.0,1390.0,910.0,860.0,9100,13900,9100,8600,56.7603279,-61.7341046,56.7598306,-61.7343443,0.000552053783608654
920.0,1390.0,920.0,860.0,9200,13900,9200,8600,56.7622068,-61.7340544,56.7617621,-61.734318,0.0005169555590226718
930.0,1390.0,930.0,860.0,9300,13900,9300,8600,56.7640858,-61.7340042,56.7636939,-61.7342916,0.00048598803482818875
940.0,1390.0,940.0,860.0,9400,13900,9400,8600,56.7659648,-61.7339539,56.7656259,-61.7342653,0.000460242512153379
950.0,1390.0,950.0,860.0,9500,13900,9500,8600,56.767844,-61.7339036,56.7675581,-61.7342389,0.0004406414642302539
960.0,1390.0,960.0,860.0,9600,13900,9600,8600,56.7697232,-61.7338533,56.7694906,-61.7342124,0.00042784993864646964
970.0,1390.0,970.0,860.0,9700,13900,9700,8600,56.7716024,-61.733803,56.7714232,-61.734186,0.0004228494294649184
980.0,1390.0,980.0,860.0,9800,13900,9800,8600,56.7734818,-61.7337526,56.7733562,-61.7341595,0.0004258438328715194
990.0,1390.0,990.0,860.0,9900,13900,9900,8600,56.7753612,-61.7337022,56.7752893,-61.734133,0.0004367588007096681
1000.0,1390.0,1000.0,850.0,10000,13900,10000,8500,56.7772407,-61.7336517,56.777127,-61.7332208,0.00044564840401848044
1010.0,1390.0,1010.0,850.0,10100,13900,10100,8500,56.7791203,-61.7336012,56.7790605,-61.7331942,0.0004113697120626471
1020.0,1390.0,1020.0,850.0,10200,13900,10200,8500,56.7809999,-61.7335507,56.7809944,-61.7331676,0.00038313947851977557
1030.0,1390.0,1030.0,850.0,10300,13900,10300,8500,56.7828796,-61.7335002,56.7829284,-61.733141,0.000362499765515768
1040.0,1390.0,1040.0,850.0,10400,13900,10400,8500,56.7847594,-61.7334496,56.7848627,-61.7331144,0.0003507562258909256
1050.0,1390.0,1050.0,850.0,10500,13900,10500,8500,56.7866392,-61.733399,56.7867973,-61.7330877,0.0003491465308434135
1060.0,1390.0,1060.0,850.0,10600,13900,10600,8500,56.7885191,-61.7333483,56.7887321,-61.733061,0.00035764548088858413
1070.0,1390.0,1070.0,850.0,10700,13900,10700,8500,56.7903991,-61.7332977,56.7906671,-61.7330342,0.00037584072424435536
1080.0,1390.0,1080.0,850.0,10800,13900,10800,8500,56.7922792,-61.733247,56.7926023,-61.7330075,0.00040218634983906577
1090.0,1390.0,1090.0,850.0,10900,13900,10900,8500,56.7941593,-61.7331962,56.7945378,-61.7329807,0.00043554850476616426
1100.0,1390.0,1100.0,850.0,11000,13900,11000,8500,56.7960395,-61.7331455,56.7964735,-61.7329539,0.0004744118042365881
1110.0,1390.0,1110.0,850.0,11100,13900,11100,8500,56.7979198,-61.7330947,56.7984095,-61.732927,0.000517618952510174
1120.0,1390.0,1120.0,850.0,11200,13900,11200,8500,56.7998001,-61.7330439,56.8003457,-61.7329001,0.0005642320444653674
1130.0,1390.0,1130.0,850.0,11300,13900,11300,8500,56.8016805,-61.732993,56.8022822,-61.7328732,0.0006135103340585441
1140.0,1390.0,1140.0,850.0,11400,13900,11400,8500,56.803561,-61.7329421,56.8042188,-61.7328463,0.0006647394075872907
1150.0,1390.0,1150.0,850.0,11500,13900,11500,8500,56.8054416,-61.7328912,56.8061557,-61.7328193,0.000717710540534106
1160.0,1390.0,1160.0,850.0,11600,13900,11600,8500,56.8073222,-61.7328402,56.8080929,-61.7327923,0.0007721870887258523
1170.0,1390.0,1170.0,850.0,11700,13900,11700,8500,56.8092029,-61.7327892,56.8100303,-61.7327653,0.0008277451117329368
